timeFrom,4,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,31,32,33,34,47,50,51,52,53,57,58,100,106,107,115,117,241,242,311,312,330,331,332,410,412,449,450,451,452,453,454,455,456,457,467,468,469,470,491,492,493,494,495,504,506,508,510,511,512,513,514,515,517,518,519,520,521,522,523,540,546,548,551,553,555,556,558,560,562,564,566,567,568,570,572,574,576,578,579,580,581,584,585,586,592,613,614,615,616,617,618,620,621,622,623,624,626,627,628,1004,1006,1018,1020,1022,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1051,1052,1053,1054,1055,1056,1059,1060,1061,1062,1063,1064,1065,1066,1067,1068,1069,1070,1071,1072,1073,1132,1134,1146,629,631,632,633,659,660,661,662,663,671,672,673,674,675,677,678,699,701,703,705,707,709,711,713,715,717,719,721,723,725,727,729,731,735,737,739,744,746,748,750,754,756,758,760,762,764,766,768,776,780,788,794,795,8,805,815,817,819,836,837,838,843,844,845,846,847,848,849,859,860,870,871,875,877,879,88,881,883,885,887,890,892,897,899,9,903,908,909,912,915,916,921,922,923,924,925,926,927,928,938,939,940,941,942,943,944,945,946,947,948,949,950,951,952,953,954,955,974,978,980,981,982,983,984,985,986,987,988,AP Main,Airport city TLV Central Station,Azrieli Sarona AC,CAOL,Clalit Kaplan MC,Clalit Meir MC,Energy Systems Jerusalem 1,HCN Main,total
10,2080.0,2568,99.5,100.75,566.5,216.0,372.5,476.0,1866.0,3002,621.5,2082.0,3602.4,3138.0,1893.6,2472.0,560.48,1691.36,567.2,844.0,611.7,3806,424.0,5824,11872,1357.5,213.0,2827.5,2452.0,2220.0,4543.0,3455.0,5.28,5694.0,17024,16128,1883.0,611.25,469.75,3770.0,3677.92,1979.0,1843.0,575.0,4070.4,1617.6,942.6,1123.2,550.8,123.8125,324.0,102.75,103.875,85.0625,1446.6,579.6,427.8,954.0,280.05,639.5,2540.0,1105.0,1351.5,157.08,1851.5,396.0,3510,640.5,814.2,159.5,442.0,558.0,212.75,358.25,88.75,152.0,276.0,211.25,845.4,395.5,56.025,36.125,271.5,194.56,604.8,787.5,37.125,70.5625,2.8125,185.25,111.8,67.25,375.25,468.0,44.05,26.3625,25.3375,106.6,13.725,405.6,1296.24,386.68,1500,389.5,355.5,253.75,119.25,650.0,190.25,515.0,170.0,744.25,282.0,257.48,390.5,890.4,337.68,2400.72,2861.0,1362.0,45.0125,169.625,655.0,24.375,45.0,20.2312,94.8125,100.6,109.125,1137.75,368.5,566.75,776.0,728.5,488.0,578.5,719.4,1047.25,983.5,753.0,170.0,215.84,31.55,14.09375,18.45,98.3875,31.88125,31.1375,10.125,44.718,722.0,27.6,49.44,12.825,69.3144,122.0,43.96,50.95,14.16,38.04,2127.0,280.25,1525.0,464.0,481.75,1157.0,372.75,69.7368,144.5,1066.25,339.2,1136.0,106.4375,19.3125,43.5,521.0,726.5,187.0,1167.0,3001.0,2247.6,336.9,2692,1741.44,8.925,519.36,1620.0,480.0,736.5,851.5,487.5,254.4,50.6875,756.816,577.2,268.0,392.0,136.5,1213.5,376.5,701.0,1225.0,118.4375,209.5625,151.5,1576.0,532.48,178.5,266.5,491.625,890.0,141.0,187.0,52.6125,112.0,590.25,531.5,281.25,161.75,12.175,11.575,7.9625,6.91875,5.4375,1483.2,1372.8,313.84,428.5,16.8,328.5,366.0,1619.5,669.0,280.2,429.0,543.5,326.1,809.0,547.0,148.32,687.36,954.0,1472.4,2385.0,680.72,215.0,839.76,544.0,177.25,639.0,232.0,83.75,1559.36,966.0,463.75,2225.0,1118.56,9.0,188.0,148.5625,446.0,1314.0,266.5,418.75,319.25,236.08,493.84,558.0,1400.64,287.5,158.1,2.96,188.75,86.0,58.0,489.0,7.425,865.2,1845.0,52.5625,20.975,266.5,232.0,100.35,49.5,89.25,2889.0,1071.5,139.0,780.0,424.8,95.0,214.8,255.75,278.5,220.0,300.9375,80.725,112.6875,7564,1555.1997514,514.656,50232,3212.0,4274,2919.6,60.0,491081.1595766
11,1770.0,2214,64.0,63.0,465.5,176.5,207.0,300.5,1915.0,2976,551.5,2028.0,3268.8,2524.8,1399.2,2361.6,247.48,1700.48,248.56,814.0,442.8,3428,392.96,5824,12320,1369.0,168.0,2679.0,2283.0,2178.75,4284.0,3248.0,1.8,5730.0,16800,15456,1742.0,347.0,480.5,3507.0,3692.32,1632.0,1307.0,385.5,3084.0,1218.0,633.0,643.2,511.2,110.0,146.025,99.825,87.25,63.5625,1401.0,581.4,324.3,678.9,151.95,620.0,1615.0,1010.0,1042.0,97.08,1519.5,292.0,2760,533.625,694.2,108.75,399.5,532.5,181.5,274.5,77.25,98.5,184.25,146.75,501.0,265.25,44.2,5.675,164.0,126.28,270.6,685.75,33.425,58.0,1.6875,123.0,63.6,62.9375,290.25,274.5,40.15,22.675,8.65,32.55,4.825,368.4,1177.36,291.12,1180,312.0,241.75,168.25,64.5,569.5,125.0,409.0,50.5,645.5,237.75,255.24,246.0,494.4,211.84,2397.36,2852.0,863.0,45.1625,159.25,340.0,14.85,33.725,19.9312,57.375,95.84,108.875,774.0,395.5,510.5,654.75,442.25,406.0,498.5,681.0,951.75,961.0,308.0,125.75,144.96,23.525,2.875,11.9125,88.6875,15.6,25.35,7.15625,3.302,637.5,29.64,5.76,5.325,68.868,91.84,40.28,45.375,2.56,19.84,2069.0,288.0,1382.0,170.75,297.75,671.0,266.25,35.4936,87.5,896.75,316.8,1069.0,39.0,15.625,41.0,420.0,657.5,192.5,908.0,2090.0,2034.0,318.9,2554,1680.96,6.8,289.52,1586.4,345.6,562.5,450.0,357.5,195.9,26.25,686.928,595.8,171.0,336.0,128.0,1108.0,304.0,678.5,844.0,9.1875,22.125,77.4,1527.0,529.08,146.0,257.0,442.875,627.0,49.5,184.0,44.7,110.16,511.0,342.75,262.25,93.5,12.96875,7.5875,0.28125,6.875,14.7,1501.52,643.2,203.92,368.5,13.425,328.0,364.75,1225.0,678.0,240.0,421.0,573.0,325.8,763.0,533.0,78.24,484.0,415.2,918.0,1991.0,646.0,201.25,780.4,440.0,130.5,240.0,131.0,78.75,956.8,980.5,456.0,2203.0,916.8,9.4125,165.875,126.25,366.0,785.0,250.25,319.25,307.0,148.56,293.2,428.5,612.16,206.5,140.1,3.08,183.0,82.75,48.425,322.0,7.3375,637.8,1504.0,12.0,6.6,184.5,276.5,80.775,41.25,76.5,1390.0,744.5,151.0,522.0,294.0,56.5,184.8,275.5,128.0,174.375,198.625,81.3,107.0,7454,1508.7997586,449.13599999999997,51744,2531.0,3512,1360.8,42.0,438389.9425345999
12,1113.0,1832,61.0,61.25,439.0,169.5,176.0,268.0,1638.0,2784,288.5,1813.0,2511.6,868.8,522.0,1447.2,168.52,1328.48,138.08,778.0,412.8,2192,56.64,6048,11872,980.5,101.0,2661.0,2322.0,1759.5,4184.0,2666.0,1.8,10776.0,17024,15456,1630.0,331.0,478.75,1942.0,3584.64,1503.0,945.0,300.5,2666.4,1078.8,536.4,564.0,500.4,115.4375,133.65,94.6875,78.25,61.125,1218.0,476.4,319.2,226.8,139.95,612.0,1710.0,882.0,983.0,35.4,1482.5,257.75,2620,481.875,679.2,61.5,421.25,437.5,168.0,151.5,46.5,33.75,173.0,59.0,335.4,233.0,9.125,3.875,99.5,63.84,253.2,464.0,33.65,64.3125,1.4375,62.75,8.2,49.375,173.75,157.5,4.05,4.975,8.5,29.6,3.63125,90.0,1172.56,285.68,1144,305.5,226.0,158.75,59.0,335.0,46.0,353.0,109.0,499.0,170.25,258.48,241.0,376.8,181.12,2302.32,2734.0,636.0,49.075,89.0,507.0,26.025,43.675,19.3928,82.5625,102.36,86.6875,1089.75,417.5,505.5,546.0,566.75,295.5,459.0,631.8,919.75,1012.0,163.5,102.25,211.28,32.35,14.25,17.35,97.65,36.31875,38.8875,7.15625,27.736,564.5,29.8,37.92,12.7375,79.56,126.92,32.56,55.225,2.72,10.36,1716.0,230.5,1515.0,152.5,261.25,532.0,158.5,32.135999999999996,80.0,735.0,315.74,828.0,38.25,11.75,37.5,307.0,643.0,166.0,756.5,1383.0,1501.2,234.3,1738,1600.16,5.75,399.6,1466.4,193.2,491.0,393.5,285.0,228.6,25.75,399.504,505.2,90.5,263.0,51.5,1102.0,284.5,580.0,736.5,9.8125,27.0,49.05,1291.0,481.16,136.25,64.5,317.25,618.0,38.0,118.75,12.825,39.12,504.0,40.75,208.75,123.0,19.925,3.94375,0.29375,6.9125,5.45625,1066.88,592.8,206.32,180.5,7.1125,255.0,197.0,1195.5,647.5,251.1,382.5,540.5,298.5,749.0,529.5,52.64,172.0,399.6,824.4,1813.0,647.76,181.25,668.0,351.0,135.25,186.0,60.0,79.25,838.72,740.5,351.0,1935.0,808.88,1.5,165.5,128.125,317.0,726.0,154.75,338.75,264.75,150.04,198.08,333.5,193.76,146.0,72.6,3.08,25.0,14.0,33.3,210.5,5.275,541.8,1462.0,6.625,3.6,58.0,87.25,67.2375,15.5,57.0,1873.0,740.0,90.0,322.0,267.3,63.25,183.3,260.5,123.0,183.4375,123.875,66.85,82.0,7398,1409.5997744000001,412.944,51240,2758.0,3280,1267.2,40.0,414130.701
13,2184.0,2566,95.75,100.0,706.0,213.5,348.0,412.0,1980.0,3202,597.5,2076.0,3684.0,3048.0,1939.2,2493.6,591.0,1601.6,543.68,791.5,525.9,4004,425.12,6272,11872,1291.5,212.0,2736.0,2620.0,2173.5,4219.0,3363.0,6.08,10797.0,17248,16128,1924.0,746.25,488.0,3712.0,3509.6,1962.0,1986.0,525.5,3946.8,1476.0,1008.0,1075.8,553.2,103.0625,303.975,101.25,90.375,104.25,1465.2,573.6,417.0,911.1,240.9,641.0,2537.0,1088.0,1287.0,146.64,1835.0,382.75,3298,639.75,813.0,160.0,417.25,568.25,197.5,311.0,92.5,149.75,260.25,204.25,768.6,390.5,57.275,35.35,256.5,181.92,632.4,725.75,41.2,70.4375,2.5625,188.75,110.2,69.3125,386.75,465.0,44.075,26.9125,28.4,105.75,16.875,358.2,1289.84,390.68,1508,415.0,348.5,239.25,144.25,618.0,191.25,565.0,171.75,759.75,254.5,253.28,411.5,866.4,358.96,2317.68,3021.0,1202.0,39.65,162.625,637.5,20.7,45.125,27.88,95.5,116.44,147.0,1265.25,408.0,557.25,643.75,638.25,442.0,609.0,723.3,1093.0,951.5,803.5,171.75,231.44,32.475,14.1875,19.325,105.9,33.1,24.475,11.6875,61.94,748.5,25.2,38.4,13.4125,80.07600000000001,119.04,36.88,52.025,9.76,26.32,2109.0,296.0,1598.0,475.75,492.5,1132.0,359.0,62.6784,57.25,1072.0,331.2,1066.0,102.1875,19.25,43.0,506.0,718.0,178.0,1225.5,2997.0,2236.8,331.8,2644,1771.28,7.75,521.28,1886.4,464.4,730.0,852.5,430.0,273.3,59.0625,736.32,579.6,290.0,362.0,138.0,1174.5,424.0,760.0,1266.0,162.125,212.75,143.85,1603.0,536.92,185.5,277.75,499.125,1033.0,139.0,187.0,61.5,116.24,534.25,531.75,313.75,149.25,17.325,12.2,7.00625,6.95625,9.4375,1508.64,1407.6,313.2,408.5,17.675,392.5,365.5,1648.0,642.5,245.4,438.5,512.0,313.2,783.5,600.0,140.8,728.32,861.6,1404.0,2465.0,706.32,211.75,877.12,613.5,181.0,664.0,245.0,84.25,1201.28,1020.25,467.75,2240.0,1100.48,9.75,196.375,248.3125,385.0,1267.0,262.75,397.25,381.5,240.28,494.48,531.0,1390.24,280.5,200.7,3.0,261.5,114.5,66.825,627.5,8.0875,828.0,1850.0,57.3125,25.75,174.0,363.25,79.8,40.0,84.5,2934.0,1079.5,220.0,760.5,315.3,62.5,179.4,245.25,144.5,196.09375,186.25,81.575,94.125,7454,1610.3997424000002,492.624,51408,2901.0,4028,3049.2,56.0,489113.3917752
14,2261.0,2586,96.75,101.0,612.5,210.5,365.0,453.0,1941.0,3272,653.0,2211.0,4041.6,3014.4,1898.4,2464.8,516.04,2077.12,600.88,792.0,591.3,4094,435.04,6496,12768,1312.5,197.0,2784.0,2663.0,2277.0,4795.0,3204.0,4.44,11190.0,18144,15680,1899.0,712.75,477.0,3709.0,3638.56,1986.0,1800.0,555.0,4018.8,1527.6,1051.8,1074.6,708.0,115.5,316.9125,117.1875,97.25,112.25,1504.8,610.8,507.9,943.5,222.45,606.0,2732.0,1072.0,1298.0,163.28,1901.5,358.5,3350,692.25,847.2,155.75,418.0,583.25,213.75,373.25,91.0,153.5,255.75,225.25,806.4,404.0,60.65,36.95,277.5,185.8,700.2,761.75,39.2,83.75,2.75,180.25,109.4,65.0625,421.5,486.0,45.3,28.1375,30.7625,110.1,18.5125,377.4,1303.6,384.8,1512,360.0,357.5,249.75,139.25,616.5,180.25,577.0,181.75,784.25,284.0,271.44,382.5,910.8,364.0,2353.44,2781.0,1278.0,46.15,165.5,711.75,19.425,44.225,27.38,130.625,103.12,124.0625,1431.0,413.0,586.5,776.0,681.5,529.0,631.0,766.5,1143.0,1044.0,896.0,174.0,230.16,31.2,14.1875,31.3,99.725,31.08125,27.1375,10.125,33.632,788.5,24.28,50.04,21.1,85.9272,151.6,44.32,53.175,9.6,23.72,2104.0,288.0,1660.0,463.0,531.25,1164.0,362.0,53.0544,43.75,1151.5,308.8,1189.0,98.75,27.5,47.75,562.5,762.0,211.25,1255.0,3039.0,2278.8,339.6,2658,1748.24,7.025,546.48,1701.6,471.0,721.5,860.5,479.5,308.1,55.5625,773.6160000000001,576.9,262.5,380.5,142.0,1253.5,429.0,735.5,1282.0,128.9375,189.8125,150.0,2080.0,524.44,188.25,284.25,477.0,1369.0,138.0,187.5,49.275,106.48,477.0,524.0,292.75,138.0,15.39375,17.71875,7.0625,6.9375,25.925,1653.44,1416.0,312.24,421.5,19.725,441.0,369.5,1556.0,630.0,238.8,452.0,518.0,306.9,722.75,542.0,144.32,756.32,859.2,1514.4,2448.0,696.8,224.5,922.48,585.5,180.75,686.0,199.0,92.25,1214.4,974.25,463.75,2339.0,1048.56,9.6,190.25,230.0,421.5,1318.0,259.5,426.0,447.5,232.68,499.12,554.5,1474.24,311.0,209.1,2.88,191.25,102.0,69.225,502.5,8.7,822.6,1951.0,48.25,21.025,290.5,315.5,86.325,42.25,99.75,2686.0,1068.5,231.0,801.0,302.7,66.25,180.0,271.75,120.25,169.6875,186.0,70.7,112.625,7400,1519.9997568,530.544,51744,2954.0,4216,2938.8,71.0,509341.5602712
15,2176.0,2420,95.5,91.5,519.0,199.75,355.0,427.0,1869.0,3016,604.0,2008.0,3628.8,3090.0,1896.0,2503.2,584.16,2012.0,486.72,1087.5,624.3,4500,453.6,6048,12544,1488.5,211.0,3066.0,2558.0,2152.5,4896.0,3256.0,6.72,10968.0,17248,15456,1950.0,723.0,479.5,3535.0,3611.36,1876.0,1841.0,597.5,4201.2,1564.8,1088.4,1191.0,802.8,135.625,340.5375,110.025,101.25,79.6875,1526.4,624.6,430.2,834.3,277.2,628.5,2774.0,1013.0,1233.5,144.52,1796.0,352.25,3198,537.0,816.0,158.25,441.0,585.5,187.0,328.0,103.0,131.5,235.75,200.25,762.6,357.5,58.525,32.95,267.5,193.28,581.4,731.5,39.075,70.0625,3.6875,178.5,98.8,66.6875,435.75,433.0,43.625,25.55,27.3875,112.65,17.91875,464.4,1372.88,353.28,1470,452.5,339.5,222.25,137.5,538.5,177.5,527.0,118.0,741.5,266.25,337.48,351.0,854.4,343.2,2370.96,2834.0,1265.5,43.6875,178.9375,604.5,21.975,44.8,20.2528,72.9375,93.32,139.375,1003.5,331.0,651.75,630.0,670.0,403.5,499.0,703.2,1094.75,1035.5,585.5,169.0,174.24,18.15,14.125,22.8875,83.9875,31.8875,22.575,9.03125,39.748000000000005,676.0,25.36,33.72,14.05,74.7888,107.52,30.0,54.0,7.44,26.2,2043.0,281.75,1496.0,473.0,458.5,1073.0,342.25,81.3336,39.5,1051.5,357.88,1027.0,87.3125,30.125,44.0,557.0,642.5,168.0,1144.5,2892.0,2151.6,335.1,2752,1806.32,6.425,458.56,1650.0,429.6,757.0,850.0,435.5,244.5,60.9375,732.576,577.2,253.5,370.0,133.0,1216.0,441.5,718.5,1149.5,119.25,236.25,139.95,1528.0,375.36,177.0,267.0,512.625,1332.0,140.75,192.5,55.05,83.92,584.0,518.0,277.75,142.5,11.98125,11.0375,7.3375,10.58125,7.6375,1495.44,1426.8,250.64,415.0,20.325,385.0,368.0,1491.0,661.5,334.8,462.5,538.0,341.1,872.0,488.0,134.08,696.64,626.4,1587.6,2273.0,695.52,216.0,893.68,548.0,177.5,614.0,200.0,83.0,1157.6,1015.5,451.75,2165.0,1085.84,5.2125,189.0625,244.6875,401.5,1234.0,252.0,396.25,314.25,235.2,456.08,496.5,1537.12,288.0,156.9,2.88,184.0,79.75,68.925,508.0,6.5,889.8,1812.0,45.0625,20.825,287.5,296.5,78.975,52.75,113.25,2817.0,992.5,971.0,778.5,358.5,78.25,184.8,239.5,118.5,164.0625,227.0,79.275,85.1875,7454,1847.9997046,493.92,51240,2801.0,3804,2953.2,80.0,495929.0438038
16,2237.0,2450,98.5,90.5,526.5,212.0,453.5,443.5,1886.0,3084,601.0,2106.0,3730.8,3132.0,2032.8,2533.2,667.6,1799.2,603.92,1109.5,618.6,4604,461.92,6272,12544,1357.0,226.0,4122.0,2536.0,2291.25,4815.0,3423.0,2.56,5502.0,16800,15680,1789.0,643.0,482.5,3724.0,3449.76,1894.0,1911.0,606.5,4206.0,1665.6,1196.4,1251.6,801.0,145.125,367.3125,121.65,111.9375,89.0,1539.6,654.0,456.9,829.5,228.9,702.0,2856.0,1395.0,1332.0,145.32,1825.5,368.5,3254,550.125,807.6,155.0,417.0,569.5,193.0,363.75,79.25,146.0,268.0,223.0,729.6,355.5,58.1,33.1,276.0,184.76,597.6,722.75,47.9,72.5,3.0625,170.25,90.8,70.375,446.75,428.0,42.925,25.7,25.5125,105.15,13.875,613.8,1408.24,434.68,1494,454.75,369.75,224.5,129.75,520.0,168.75,662.0,120.25,716.0,262.75,257.48,371.5,884.4,380.0,2352.72,2859.0,1244.0,40.2,172.75,607.0,35.8125,45.175,31.7712,81.0625,135.6,133.4375,1064.25,378.5,653.75,707.25,665.5,401.0,495.0,709.8,1068.25,1005.0,350.0,163.75,190.08,31.2,14.0625,17.9625,85.2625,32.98125,17.2,10.34375,21.074,622.5,24.96,27.48,13.1875,37.7808,120.28,15.6,55.825,5.76,43.52,2078.0,270.25,1463.0,471.5,432.5,1084.0,353.5,68.1,46.5,1054.25,430.4,1048.0,113.1875,32.3125,44.5,530.0,619.0,173.5,1175.0,2882.0,2217.6,362.4,2732,1854.8,8.4,437.2,1699.2,419.4,848.5,872.0,467.0,232.5,59.125,755.904,574.2,264.0,391.0,134.0,1185.0,381.0,674.5,1146.0,112.75,244.5625,158.1,1556.0,371.2,179.75,282.75,511.125,1201.0,143.75,187.25,49.3125,84.56,597.5,528.0,274.5,139.25,12.5,7.61875,6.89375,6.9875,8.425,1555.12,1447.2,258.16,370.0,26.0375,255.0,371.5,1886.0,775.0,331.5,468.0,631.0,387.0,952.0,532.5,185.44,732.8,781.2,1629.6,2232.0,704.64,218.75,904.0,518.5,176.75,649.0,197.0,86.5,1186.08,1005.25,452.0,2252.0,1068.96,5.1,188.3125,247.25,391.5,1176.0,248.5,419.5,327.0,239.84,476.32,489.5,1557.6,278.0,163.5,2.88,189.0,86.25,68.425,491.0,6.1125,946.8,1893.0,49.0625,25.95,247.0,342.0,85.8375,47.75,104.0,2798.0,998.0,1068.0,767.0,370.5,70.5,184.8,275.25,130.5,164.21875,203.375,74.225,107.625,8686,1535.199754,501.744,50400,2815.0,3856,3078.0,103.0,496755.20206760004
17,2183.0,2390,95.0,87.25,671.0,201.5,397.5,385.0,1897.0,3042,625.5,2036.0,3811.2,3213.6,1989.6,2590.8,519.76,2077.92,618.56,1009.5,603.9,4520,470.4,6272,12096,1489.0,211.0,4144.5,2552.0,2209.5,4834.0,3398.0,2.88,5445.0,16800,15680,1787.0,564.5,483.0,3710.0,3761.28,1894.0,1825.0,571.0,4076.4,1621.2,1070.4,1117.2,693.0,124.9375,368.1,101.5875,100.125,81.4375,1561.8,623.4,444.0,835.2,200.4,662.0,2756.0,1401.0,1326.0,138.52,1832.0,395.5,3192,573.375,771.6,151.25,607.0,564.25,189.5,349.0,84.75,136.0,274.5,219.0,725.4,368.5,57.325,33.6,227.5,193.32,601.2,752.25,43.325,73.25,3.5,170.25,87.4,70.0,395.75,424.0,42.675,26.125,26.125,110.225,18.35625,429.0,1376.64,407.8,1492,506.5,347.25,217.75,124.5,521.5,172.5,515.0,141.75,683.75,261.5,232.04,367.0,897.6,384.88,2418.72,2792.0,1211.0,48.65,174.875,571.0,22.425,44.25,21.7928,76.875,112.36,127.875,1024.5,371.0,663.0,631.75,686.0,407.0,503.5,681.3,1064.5,987.0,296.5,157.5,187.68,31.3,14.125,16.925,85.525,33.13125,25.1,7.21875,22.381999999999998,658.0,24.4,45.36,12.3,70.188,118.32,37.56,51.425,5.84,42.44,2004.0,288.5,1535.0,481.25,422.5,1106.0,346.0,64.2696,47.5,1005.25,430.12,1022.0,98.75,30.3125,44.0,531.0,651.5,188.5,1084.5,2851.0,2336.4,343.2,2754,1847.36,8.175,453.84,1672.8,346.2,777.5,896.0,416.0,218.4,68.8125,717.312,602.4,261.5,386.5,141.0,1181.0,376.5,742.0,1127.0,109.5625,226.3125,138.6,1585.0,367.32,181.75,268.5,488.25,1446.0,146.5,183.0,54.8625,83.2,546.0,547.5,255.5,134.0,12.075,7.55,6.81875,7.15,8.41875,1514.08,1368.0,242.64,376.5,19.85,248.5,372.5,1809.5,746.5,295.2,439.5,618.0,384.6,961.75,537.0,136.32,699.36,457.2,1662.0,2215.0,705.6,219.5,884.16,530.0,170.75,583.0,210.0,81.5,1146.88,1013.0,458.0,2160.0,1156.8,8.8125,191.25,229.375,397.5,1186.0,251.25,391.0,334.25,237.12,459.92,498.0,1410.4,279.5,152.7,2.92,188.0,81.75,63.725,494.5,7.4375,890.4,1900.0,61.9375,27.675,235.0,303.25,98.25,48.5,94.75,2744.0,949.0,1228.0,743.0,365.4,75.75,181.2,294.0,131.25,193.59375,156.375,62.525,90.5,8744,1517.5997574,481.392,49896,2850.0,3880,2913.6,105.0,495187.8221278
18,1890.0,2176,58.5,64.75,425.0,189.0,237.5,273.0,1846.0,2972,563.0,2030.0,3343.2,2587.2,1387.2,2499.6,277.24,1623.04,331.2,919.5,436.5,4422,421.12,6272,11872,1239.0,116.0,4054.5,2317.0,1915.5,4462.0,3248.0,2.4,5175.0,17024,15456,1818.0,421.0,479.5,3476.0,3732.32,1688.0,1306.0,398.5,3187.2,1214.4,651.6,659.4,576.6,118.75,146.475,105.1875,85.8125,60.6875,1489.2,603.0,297.6,684.0,117.3,622.5,1630.0,1252.0,1146.5,89.08,1519.0,278.75,2614,496.5,689.4,108.75,458.0,577.5,207.5,308.5,64.25,100.25,177.25,163.5,490.8,276.0,41.3,6.025,182.5,137.48,259.8,700.5,33.2,73.0,1.6875,119.25,75.2,69.75,257.25,304.5,39.4,23.675,7.2875,34.9,5.55,148.8,1199.28,309.12,1170,282.0,227.25,129.75,71.75,530.5,129.75,402.5,50.0,638.75,238.5,236.2,247.0,517.2,200.24,2427.84,2378.0,833.0,42.725,164.125,391.75,21.9375,34.775,19.4952,106.1875,98.32,104.5,735.0,395.0,612.25,697.5,468.5,440.0,471.5,674.1,1014.25,950.5,209.0,118.5,130.8,16.15,7.125,14.1375,86.2,27.5625,22.6625,12.5625,17.814,612.5,22.56,6.24,5.35,31.0224,41.96,37.72,43.65,2.8,45.28,2073.0,267.25,1237.0,177.0,299.0,702.0,259.75,33.036,38.0,1012.0,333.86,970.0,37.875,26.25,42.5,429.0,602.0,184.0,918.5,2000.0,2046.0,332.7,2562,1730.24,6.3,253.04,1627.2,287.4,504.0,437.5,332.5,223.8,27.25,662.832,590.1,212.0,348.5,127.5,1133.0,259.0,673.0,829.5,9.25,33.375,81.45,1562.0,354.52,141.25,229.25,472.875,892.0,35.75,186.0,39.3,92.08,512.25,292.0,249.75,95.0,12.0875,5.625,6.81875,6.8375,5.4375,1511.68,692.4,193.12,353.5,10.85,250.5,370.0,1331.0,715.0,257.7,447.0,630.0,336.9,859.25,500.0,76.64,406.56,414.0,975.6,1954.0,635.44,195.25,837.68,442.0,139.5,238.0,126.0,78.75,922.4,859.25,448.0,2202.0,976.0,5.1375,172.0,114.625,336.0,705.0,258.25,322.25,270.5,154.32,330.88,419.5,544.64,189.5,181.8,3.04,186.75,73.5,32.75,328.0,5.175,693.0,1588.0,16.625,10.45,181.0,276.75,75.525,35.75,69.0,2102.0,744.5,851.0,438.5,312.0,59.75,183.9,276.25,123.0,201.71875,138.6875,70.5,80.125,8632,1393.599777,461.52,50064,2510.0,3278,1248.0,72.0,443206.9062916
19,1279.0,1794,57.5,64.0,403.5,182.25,181.0,253.5,1580.0,2774,294.5,1785.0,2677.2,966.0,573.6,1412.4,159.52,1305.6,129.52,786.5,422.7,3122,56.8,5824,11872,1448.5,104.0,3966.0,2376.0,1965.0,4656.0,2758.0,2.4,4935.0,16800,15456,1538.0,289.0,472.25,1983.0,3679.36,1568.0,1034.0,293.5,2824.8,1016.4,564.6,544.8,617.4,127.0,127.575,112.125,91.4375,60.625,1318.8,597.0,294.9,433.2,123.15,627.0,1801.0,1105.0,1029.5,35.28,1400.5,252.75,2582,443.25,676.2,62.75,375.75,433.5,178.0,127.75,48.5,33.25,201.75,62.25,344.4,240.0,9.025,4.65,125.0,64.4,250.2,485.75,34.525,71.5625,1.5,63.5,8.2,66.3125,176.0,163.0,4.3,4.9,7.475,31.15,3.8875,93.0,1210.56,304.92,1100,285.75,224.5,149.0,58.75,295.0,50.25,316.5,119.0,489.5,168.5,250.96,238.0,428.4,175.92,2325.12,2383.0,625.0,38.375,93.8125,451.5,18.6,43.0,19.3544,83.125,86.84,95.25,892.5,402.0,521.25,552.5,519.25,306.5,447.5,610.5,968.25,939.0,128.5,97.0,183.6,30.05,14.09375,17.2875,86.1,35.1625,30.0375,7.09375,47.292,572.0,27.72,33.12,12.6125,61.5168,111.88,33.12,49.05,2.64,25.28,1679.0,211.0,1462.0,157.75,270.0,552.0,162.5,22.8888,39.5,560.5,336.8,813.0,35.75,20.625,37.5,357.5,610.5,167.0,763.0,1852.0,1779.6,251.7,1734,1720.4,6.5,379.36,1549.2,191.4,553.5,376.5,285.0,200.1,25.875,405.84,523.5,81.0,275.5,50.5,1114.5,265.0,577.0,705.5,9.25,27.375,56.85,1438.0,351.72,121.0,51.75,312.75,764.0,33.25,117.25,12.7875,39.36,514.0,48.0,217.0,115.5,13.29375,3.95,0.25,1.19375,5.43125,1243.6,624.0,191.04,176.5,7.125,255.5,194.5,1397.0,722.5,275.7,413.0,567.0,296.7,791.0,505.0,73.76,168.64,379.2,876.0,1764.0,638.16,180.25,708.08,424.5,129.5,186.0,62.0,75.25,832.96,768.0,371.5,1918.0,821.76,1.425,173.9375,125.0625,338.0,664.0,153.0,316.75,264.75,154.64,189.12,314.0,223.04,149.0,90.6,3.08,26.0,13.25,26.85,212.5,2.325,592.2,1504.0,7.875,4.125,42.0,83.5,74.3625,10.25,56.5,1525.0,729.0,818.0,299.0,300.3,77.25,180.9,294.75,177.75,186.5625,155.5625,77.425,95.3125,8684,1287.1997939999999,432.72,50232,2228.0,3036,1194.0,40.0,404121.1977454
